Test,x0(m),y0(m),d(m),SNR(dB),direction_theta(rad),R_Tar(Mbps),V_Tar(m/s),UE_num,V_Cond,Connected UE_num for target AP,R_targetAP,SNR_Connected_targetAP,Ideal_Thr(Target),UTI_Thr_List(per10ms),UTI(3%),UTI(5%),Runtime
579,0.44862903467791315,2.0702085449956065,1.1467072343650158,16.336759738711116,1.77640113429914,50.0,6.577627049683538,50,"(0.1,)",1,[50.0],[16.336759738711116],50.0,"[50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 49.12603731504662, 39.17424421506019]",0.93,0.93,19.49229860305786
581,0.25042342772675347,1.8286139837646016,1.1549664350298132,17.32100824816532,1.4498380171952507,50.0,0.8809525478362816,50,"(0.1,)",2,"[50.0, 53.85388992568244]","[17.32100824816532, 19.161957323298115]",50.0,"[50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 47.83705872376275, 44.33925585260877]",0.67,0.68,13.440010070800781
618,1.764837014549144,1.3530647976207473,0.5250519060611829,19.26170158959925,0.8164572061145832,50.0,17.5255323951983,50,"(0.1,)",2,"[50.0, 54.9873571959253]","[19.26170158959925, 21.985615488147516]",50.0,"[50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 49.54442988064678, 47.70782582181724, 46.12870098431061]",0.62,0.63,12.577958583831787
619,1.2484140922968041,0.5613824231064906,0.6886194030884778,22.126976516431842,2.3123560273916945,50.0,3.1532988272452385,50,"(0.1,)",3,"[50.0, 53.90457010225099, 54.9873571959253]","[22.126976516431842, 18.272530444948273, 20.593483871878032]",49.06157346370774,"[49.06157346370774, 49.06157346370774, 49.071716715463914, 49.06157346370774, 49.06157346370774, 49.06157346370774, 49.2073043726619, 49.2073043726619, 49.05297703990672, 48.49598010997322, 44.4359896225667]",0.11000000000000001,0.11000000000000001,2.8304600715637207
620,1.0799078576312215,0.36670691267957967,0.8995209919749736,22.12307104761622,2.5545560644691276,50.0,18.220639023993538,50,"(0.1,)",4,"[50.0, 53.90457010225099, 54.9873571959253, 53.85388992568244]","[22.12307104761622, 18.383950183300364, 22.258214685027866, 19.80802853709432]",36.78973277993004,[33.32699221692503],0.01,0.01,0.7425251007080078
621,0.4864570264531119,0.3983851464564259,1.1437857016193493,22.09553259613373,1.890301729573136,50.0,1.0663494039187682,50,"(0.1,)",4,"[50.0, 54.9873571959253, 53.85388992568244, 52.403840914692104]","[22.09553259613373, 20.450651275883118, 20.088055195179997, 16.739036808412404]",36.744272111042136,"[36.744272111042136, 36.91006871997788, 36.49044697079485, 35.65750462065811, 33.54267438323138]",0.049999999999999996,0.049999999999999996,1.635833978652954
622,1.3515085097920305,0.6986070231405794,0.5606587130243249,21.94158531289595,0.97208853409819,50.0,16.339117618502094,50,"(0.1,)",3,"[50.0, 54.9873571959253, 53.85388992568244]","[21.94158531289595, 22.060505569896883, 21.436872564129416]",48.65355699236696,"[46.778703642714234, 45.62216606004382]",0.01,0.019999999999999997,0.6532526016235352
623,1.887058591944412,1.3286600918746676,0.6418964555315195,18.902258970589568,0.8587251932561696,50.0,21.807183074606716,50,"(0.1,)",3,"[50.0, 54.9873571959253, 53.85388992568244]","[18.902258970589568, 20.32198382425794, 20.02185071300258]",41.98434525427977,"[44.88722032805356, 44.28724434398073, 42.78179659366819, 41.90159580950076, 41.11610797827263, 41.90159580950076, 41.11610797827263, 39.30012187390917]",0.08000000000000002,0.08000000000000002,2.0660417079925537
657,8.66045139890131,9.986191405190034,1.2394305717644871,22.591015567111775,1.0541074462028248,50.0,4.719027966738596,50,"(0.1,)",3,"[50.0, 116.2223435017718, 102.33872150138738]","[22.591015567111775, 22.840568995504775, 20.493740380800972]",50.0,"[50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 49.924149363307336, 49.22678214752294, 49.22678214752294, 49.22678214752294, 49.22678214752294, 49.79763867486113, 49.22678214752294, 49.22678214752294, 48.348351122442615, 46.08010305478164]",0.16999999999999998,0.18,4.74836802482605
658,9.265945260478926,9.196327575927942,0.6822080451331393,22.51875056552024,1.4180715851673846,50.0,16.236833890925126,50,"(0.1,)",3,"[50.0, 116.2223435017718, 102.33872150138738]","[22.51875056552024, 21.269507307481653, 22.590402306442805]",49.924149363307336,"[49.22678214752294, 49.22678214752294, 49.22678214752294, 49.79763867486113, 49.22678214752294, 49.22678214752294, 48.348351122442615, 46.08010305478164]",0.07,0.08000000000000002,1.8109986782073975
697,2.169520763265633,8.29370241316,1.026511530296966,15.772263128017405,1.814655773298327,50.0,2.9380516236468397,50,"(0.1,)",3,"[50.0, 115.27296690582034, 27.044214635362394]","[15.772263128017405, 21.26156641346574, 20.330876553837154]",35.18083703568225,"[36.29803725333667, 36.08550466861144, 35.69537685320469, 36.50097928325312, 36.50097928325312, 35.143840928742705, 35.877178835139844, 35.877178835139844, 35.877178835139844, 36.54584859144933, 35.117689449126324, 35.117689449126324, 35.117689449126324, 35.117689449126324, 35.72509603125762, 35.72509603125762, 35.117689449126324, 35.117689449126324, 35.117689449126324, 35.877178835139844, 35.877178835139844, 35.877178835139844, 34.241476157685256, 33.267631414357254]",0.24,0.24,4.65775990486145
719,2.2613821173090485,8.37158612499015,1.0798568645947961,15.806120691745104,1.7277066812563378,50.0,4.137121728224031,50,"(0.1,)",3,"[50.0, 116.2223435017718, 28.37569007803743]","[15.806120691745104, 20.62997583772631, 21.55559436774004]",35.253892288867476,"[35.253892288867476, 34.13953010283488, 35.18083703568225, 33.97094968464429, 33.97094968464429, 33.97094968464429, 33.593741626287915, 32.21705409329386]",0.019999999999999997,0.08000000000000002,1.9829847812652588
721,1.9597417536026283,7.865310649436014,1.1341995432058067,14.070454950665471,1.7552628893174493,50.0,0.13635877261273696,50,"(0.1,)",2,"[50.0, 116.2223435017718]","[14.070454950665471, 19.11186190589923]",47.29535764777536,"[49.50791179929931, 48.325581139940795, 48.325581139940795, 48.325581139940795, 48.325581139940795, 50.0, 49.03888103274773, 50.0, 49.4359577058838, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 48.322276757927256, 46.651545234439844, 46.651545234439844, 47.30418485517937, 44.91444090663787]",0.21,0.21,5.225061416625977
736,9.930812951890399,2.0095300246072303,1.4039961131114207,15.792886418343272,0.43481675767950545,50.0,10.792183877605055,50,"(0.1,)",1,[50.0],[15.792886418343272],50.0,"[50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 46.791058799933474]",1.17,1.17,22.601810693740845
737,8.750750948861572,0.5953531214687876,0.6546473092397559,22.09524996044509,2.3470891889632384,50.0,28.939988670302686,50,"(0.1,)",1,[50.0],[22.09524996044509],50.0,"[50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 46.791058799933474]",1.06,1.06,21.426302194595337
744,8.37691628822745,0.24492986148463794,1.0720808921556582,20.300726946311563,0.30380359525840056,50.0,8.172505563251276,50,"(0.1,)",1,[50.0],[20.300726946311563],50.0,"[50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 46.791058799933474]",0.36,0.36,7.184705972671509
786,1.3130089540509733,8.715074600191137,0.07204104276318171,20.768319419717905,0.45355373722504255,50.0,8.683656143827564,50,"(0.1,)",6,"[50.0, 40.134863490555986, 102.33872150138738, 30.412554854836465, 23.468810329257767, 103.51536543574676]","[20.768319419717905, 22.61521969299457, 16.765009127355185, 17.228427091049493, 21.507938975133367, 17.25238153592698]",23.03707896351927,"[23.630575292170292, 23.630575292170292, 23.630575292170292, 23.630575292170292, 23.630575292170292, 23.630575292170292, 24.139131261534075, 23.630575292170292, 23.630575292170292, 24.139131261534075, 24.139131261534075, 24.139131261534075, 24.139131261534075, 23.630575292170292, 22.577386480572784, 22.577386480572784, 21.85844179903525]",0.16999999999999998,0.16999999999999998,3.7789058685302734
787,1.2161389863205951,8.875616783638518,0.13010051721297347,21.30852263652814,2.8682384233275893,50.0,8.413794851136169,50,"(0.1,)",5,"[50.0, 37.9760198532419, 40.134863490555986, 102.33872150138738, 23.468810329257767]","[21.30852263652814, 19.95293496392364, 22.063715957158585, 19.128836549886984, 21.798062642688414]",28.356690350604353,"[28.966957513840892, 28.966957513840892, 28.356690350604353, 28.356690350604353, 27.09286377668734, 26.230130158842304]",0.049999999999999996,0.060000000000000005,1.5914573669433594
788,1.6089072013625028,8.355342703351665,0.5334498673611568,18.17045804396011,3.087987876811946,50.0,7.72066879679846,50,"(0.1,)",4,"[50.0, 40.134863490555986, 102.33872150138738, 23.468810329257767]","[18.17045804396011, 22.66867665230251, 21.55696134466561, 21.798062642688414]",30.28957394934228,"[29.354040967175088, 27.901816887801548]",0.01,0.019999999999999997,0.7461967468261719
790,1.3892685303087293,8.708164873733674,0.14541630350161192,20.768319419717905,2.659703905185573,50.0,1.0341634451233257,50,"(0.1,)",1,[50.0],[20.768319419717905],50.0,"[50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 44.15267132078142]",1.16,1.16,27.332513332366943
792,0.9136153185866259,9.24139415716241,0.5955022011570849,22.66867665230251,3.104632155220478,50.0,12.857806362757284,50,"(0.1,)",3,"[50.0, 102.33872150138738, 30.412554854836465]","[22.66867665230251, 18.629655652367198, 19.770653144600065]",50.0,"[50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 49.79158923521753, 49.12241881590313, 47.53890869495406, 46.43067350046548]",0.09000000000000001,0.1,2.2723963260650635
793,1.1643070793893047,8.855458657048516,0.13588526406224985,21.43485748428009,0.16229348489299764,50.0,15.914742755870803,50,"(0.1,)",3,"[50.0, 102.33872150138738, 30.412554854836465]","[21.43485748428009, 18.988720810020624, 21.378506789530036]",47.53890869495406,[44.14018005162977],0.01,0.01,0.6871626377105713
794,1.329983658555357,8.586174757501542,0.1823076951628166,19.88692951404768,0.324878547326685,50.0,12.067829598055415,50,"(0.1,)",2,"[50.0, 102.33872150138738]","[19.88692951404768, 21.771017698564844]",50.0,"[50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 46.81204745424185]",0.7,0.7,15.123279571533203
795,0.47864768999862967,9.313094031746544,0.9550179447178093,22.477141015362495,2.8283107763469753,50.0,3.3256035413726153,50,"(0.1,)",1,[50.0],[22.477141015362495],50.0,"[50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 44.15267132078142]",0.65,0.65,13.100115776062012
796,0.3091470147294419,9.50166200677406,1.2042425471308211,22.475704814988475,3.034656933487219,50.0,2.79680694810032,50,"(0.1,)",2,"[50.0, 30.412554854836465]","[22.475704814988475, 22.099547128311215]",50.0,"[50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 46.81204745424185]",0.5,0.5,10.435405254364014
797,0.2828197172883742,9.536212520040051,1.2464220095673326,22.173490527637195,2.7907918029401735,50.0,3.2924183498989312,50,"(0.1,)",1,[50.0],[22.173490527637195],50.0,"[50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 44.15267132078142]",0.45,0.45,9.180161952972412
798,0.3988163339336764,9.585626710457213,1.1928057815954989,22.475704814988475,0.19999922120130348,50.0,12.682083137130121,50,"(0.1,)",1,[50.0],[22.475704814988475],50.0,"[50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 44.15267132078142]",0.35000000000000003,0.35000000000000003,8.54733681678772
799,0.6941624495728053,9.180254389516907,0.7029041344048781,22.37537359226622,0.18549659590240705,50.0,10.793187893836642,50,"(0.1,)",2,"[50.0, 102.33872150138738]","[22.37537359226622, 21.30852263652814]",50.0,"[50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 46.81204745424185]",0.19999999999999998,0.19999999999999998,4.647108554840088
800,0.9578521681469601,8.877807737990038,0.3188811276111558,21.57248947537259,0.5375450529989483,50.0,1.4138347482154177,50,"(0.1,)",2,"[50.0, 102.33872150138738]","[21.57248947537259, 20.771229258433873]",50.0,"[50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 46.81204745424185]",0.1,0.1,2.3501884937286377
842,8.248388290162529,0.48373040377256904,0.9158511896310564,20.579004750679243,0.1204746056140682,50.0,0.7796217742563754,50,"(0.1,)",3,"[50.0, 79.74105540549463, 84.95963558771903]","[20.579004750679243, 19.285246885796752, 20.24518503222734]",45.65845809418594,"[45.92853543283514, 44.82451343220845, 44.34938863898971, 44.34938863898971, 44.34938863898971, 44.82451343220845, 45.65845809418594, 45.92853543283514, 46.703513723164065, 45.92853543283514, 45.92853543283514, 45.92853543283514, 45.92853543283514, 45.65845809418594, 44.34938863898971, 44.34938863898971, 44.34938863898971, 44.34938863898971, 44.34938863898971, 44.34938863898971, 42.73807972558664]",0.21,0.21,4.0382609367370605
854,8.769383122182093,1.2019044007328932,0.05185452819559814,21.000852191775635,1.0867678373912573,50.0,17.229520420383537,50,"(0.1,)",3,"[50.0, 30.237307130834502, 39.35211818797064]","[21.000852191775635, 19.355444443302446, 18.59361338040215]",46.58496213463229,"[45.23291844414847, 43.040787595873155]",0.019999999999999997,0.019999999999999997,0.9874942302703857
855,9.372849652673814,1.8928798414857475,0.8951179701160237,18.04950933039246,0.006214386252116271,50.0,8.347453819959972,50,"(0.1,)",2,"[50.0, 39.35211818797064]","[18.04950933039246, 18.751368009859927]",50.0,"[50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 49.52315246339728, 46.89189786780311]",0.1,0.1,2.7643702030181885
914,0.9029592791870019,1.989691616539637,0.8170562706946363,17.325654185364346,3.01546976922185,50.0,3.007871110483349,50,"(0.1,)",2,"[50.0, 32.086006140954154]","[17.325654185364346, 17.879337951318565]",50.0,"[50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 48.984624048463594, 45.93204461469793]",0.3,0.3,5.6519317626953125
915,1.2013403012059307,1.3595237183522875,0.11984661517306501,20.47518594409011,0.20848769858591948,50.0,22.689162054633883,50,"(0.1,)",1,[50.0],[20.47518594409011],50.0,"[50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 37.661953533227425]",0.84,0.84,17.203999996185303
916,2.0812992085550825,0.10996291598383787,1.410936896915089,18.496934027473337,3.017136373853443,50.0,3.6029814234798403,50,"(0.1,)",1,[50.0],[18.496934027473337],50.0,"[50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 37.661953533227425]",0.74,0.74,15.070678472518921
939,9.393514212293468,8.73916810688693,0.6436053692536252,21.162661164859298,1.9701558388041818,50.0,1.7145870396817076,50,"(0.1,)",2,"[50.0, 43.12042296978449]","[21.162661164859298, 22.37626136575908]",50.0,"[50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 49.09504980039401, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 48.534790257671915, 48.534790257671915, 45.94793221061869]",0.61,0.61,12.095924615859985
940,9.376963304626488,8.816714847831104,0.6305028598422795,21.5533098793226,0.7615834532087602,50.0,9.999377826031278,50,"(0.1,)",3,"[50.0, 43.12042296978449, 30.237307130834502]","[21.5533098793226, 22.03552564964921, 21.85154594764491]",47.79938895830333,"[47.08962944568442, 46.137118569728315, 46.137118569728315, 46.137118569728315, 46.137118569728315, 46.137118569728315, 45.16877706218659]",0.019999999999999997,0.07,1.5280675888061523
947,9.538295617931979,9.18770292723626,0.9016617069399979,22.24695968965738,2.779964045906231,50.0,6.2153113231786845,50,"(0.1,)",5,"[50.0, 43.12042296978449, 30.237307130834502, 31.04543996973816, 30.066071748118066]","[22.24695968965738, 20.716362925987738, 19.37477571372157, 22.610651433638754, 20.52441462505277]",29.595416477470327,"[29.890746075658786, 29.595416477470327, 29.41168792098101, 28.76636827373888, 28.25377766741066, 27.72897210180895]",0.049999999999999996,0.060000000000000005,1.8197362422943115
957,9.25349613731792,8.974444291147444,0.5512563832943299,21.96287781992676,0.5123481351404724,50.0,3.573872669459217,50,"(0.1,)",2,"[50.0, 43.12042296978449]","[21.96287781992676, 21.67468720144697]",50.0,"[50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0]",2.0,2.0,38.26976418495178
